0
0
0
0
0
0
235
504
541
130
0
174
486
327
299
143
176
132
16
53
0
0
0
0
0
0
0
0
0
98
281
112
155
228
335
392
418
204
142
125
126
10
0
0
0
0
0
0
0
0
0
0
0
0
1
3
97
278
324
368
459
465
9
100
66
279
27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
12
16
16
34
25
34
10
2
107
0
0
0
0
0
0
0
0
0
0
108
429
576
688
689
663
666
628
655
651
625
625
503
343
95
0
0
0
0
0
0
0
0
0
117
456
540
578
653
671
679
610
443
452
648
616
552
335
94
0
0
0
0
0
0
0
0
0
107
349
476
0
539
480
450
411
418
370
412
372
0
152
1
0
0
0
0
0
0
0
0
0
0
2
5
11
199
347
450
353
456
442
428
254
327
194
1
0
0
0
0
0
0
0
0
0
0
33
93
141
191
373
190
305
442
472
437
402
251
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
11
35
156
213
325
426
464
326
22
6
0
0
0
0
0
0
0
0
0
0
121
382
465
478
471
463
326
297
182
110
91
13
15
3
102
0
0
0
0
0
0
0
0
0
115
369
490
519
469
453
444
419
415
435
364
316
299
224
101
0
0
0
0
0
0
0
0
0
114
357
481
621
607
653
455
219
431
184
328
443
506
361
107
0
0
0
0
0
0
0
0
0
109
386
567
603
535
480
537
392
644
429
336
299
303
132
100
0
0
0
0
0
0
0
0
0
28
140
243
709
720
705
676
617
581
700
652
359
477
366
106
0
0
0
0
0
0
0
0
0
112
445
617
494
457
601
603
665
653
579
614
487
413
306
82
0
0
0
0
0
0
0
0
0
0
150
478
528
476
522
564
615
620
601
635
550
487
331
98
0
0
0
0
0
0
0
0
0
114
402
583
619
670
675
673
673
697
602
640
477
252
221
78
0
0
0
0
0
0
0
0
0
102
357
238
488
455
224
18
157
144
278
452
239
104
333
112
0
0
0
0
0
0
0
0
0
35
319
425
524
549
495
528
487
475
471
435
541
509
336
112
0
0
0
0
0
0
0
0
0
129
331
410
636
645
624
431
677
664
667
491
312
293
227
0
0
0
0
0
0
0
0
0
0
0
2
157
212
492
489
595
576
576
571
540
477
300
278
99
0
0
0
0
0
0
0
0
0
0
257
514
563
486
483
443
436
409
364
423
329
275
160
6
0
0
0
0
0
0
0
0
0
0
25
438
497
501
543
678
670
0
654
601
604
477
331
110
0
0
0
0
0
0
0
0
0
104
332
485
484
244
301
520
301
470
238
348
405
315
195
0
0
0
0
0
0
0
0
0
0
0
0
0
23
139
158
228
158
158
275
373
305
263
166
0
0
0
0
0
0
0
0
0
0
0
301
533
465
454
445
463
411
584
396
348
313
277
154
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
482
180
512
601
326
512
454
320
108
0
0
0
0
0
0
0
0
0
0
1
550
669
707
603
625
418
499
690
634
401
368
218
9
0
0
0
0
0
0
0
0
0
0
0
38
213
638
543
423
574
582
588
617
350
278
295
103
0
0
0
0
0
0
0
0
0
88
398
561
596
708
698
704
0
0
0
563
481
426
238
92
0
0
0
0
0
0
0
0
0
0
171
342
14
115
433
588
633
574
666
533
302
274
264
2
0
0
0
0
0
0
0
0
0
0
2
97
360
496
557
588
667
374
429
504
177
276
188
104
0
0
0
0
0
0
0
0
0
27
14
232
397
330
446
424
433
497
174
425
308
283
245
101
0
0
0
0
0
0
0
0
0
56
342
525
667
708
688
485
349
398
494
387
564
505
332
110
0
0
0
0
0
0
0
0
0
38
418
543
625
480
424
519
403
364
476
548
587
512
361
109
0
0
0
0
0
0
0
0
0
26
382
563
631
670
682
608
625
635
656
612
551
426
283
106
0
0
0
0
0
0
0
0
0
22
369
513
593
604
627
626
610
592
528
437
469
277
224
104
0
0
0
0
0
0
0
0
0
14
360
516
600
609
458
566
357
656
430
380
213
320
191
99
0
0
0
0
0
0
0
0
0
0
8
460
265
536
602
569
418
468
329
344
266
165
212
0
0
0
0
0
0
0
0
0
0
3
398
552
521
297
327
404
324
504
491
631
444
352
107
0
0
0
0
0
0
0
0
0
0
0
0
1
1
33
38
93
6
130
247
340
365
33
3
0
0
0
0
0
0
0
0
0
0
0
0
0
5
258
458
524
606
674
675
552
598
493
348
97
0
0
0
0
0
0
0
0
0
0
367
509
622
650
644
634
641
651
651
639
611
470
175
0
0
0
0
0
0
0
0
0
0
0
0
13
217
435
399
376
404
393
512
365
563
511
342
94
0
0
0
0
0
0
0
0
0
0
375
519
620
632
668
649
581
647
648
645
