7.700000000000000000e+01,7.800000000000000000e+01,7.700000000000000000e+01
3.990000000000000000e+02,4.090000000000000000e+02,3.990000000000000000e+02
9.560000000000000000e+02,7.950000000000000000e+02,9.560000000000000000e+02
1.201000000000000000e+03,1.127000000000000000e+03,1.201000000000000000e+03
