7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01
1.280000000000000000e+02,1.290000000000000000e+02,1.280000000000000000e+02
6.270000000000000000e+02,5.390000000000000000e+02,6.270000000000000000e+02
8.970000000000000000e+02,8.450000000000000000e+02,8.970000000000000000e+02
