0.4381,0.371,0.3559,0.3328,0.3415,0.3583,0.3842,0.4909,0.5045,0.5421,0.6026,0.6449,0.8203,0.8634,0.8756,0.8805,0.8794,0.8628,0.773,0.7345,0.5633,0.5607,0.5207,0.4708
0.4192,0.3841,0.3689,0.3567,0.3492,0.3536,0.381,0.4749,0.4995,0.5574,0.6113,0.6572,0.8088,0.8381,0.8572,0.868,0.8767,0.8507,0.7899,0.7214,0.5526,0.5672,0.5218,0.4581
0.4742,0.4187,0.4103,0.3962,0.3959,0.4054,0.4302,0.4921,0.5099,0.5691,0.6558,0.7075,0.8125,0.8695,0.8853,0.8819,0.8801,0.861,0.7847,0.7285,0.5725,0.5989,0.5407,0.4578
0.4803,0.4435,0.4384,0.4241,0.4235,0.4306,0.4501,0.4981,0.5367,0.5937,0.6432,0.6993,0.8574,0.8785,0.8986,0.8845,0.8758,0.8702,0.8203,0.7492,0.5674,0.6161,0.5555,0.4905
0.4887,0.492,0.4807,0.4706,0.4667,0.4767,0.4899,0.5598,0.6005,0.6545,0.7003,0.7511,0.9067,0.9106,0.9459,0.9363,0.9581,0.9059,0.8632,0.828,0.6706,0.6955,0.623,0.5648
0.4668,0.4751,0.4596,0.4544,0.4546,0.4478,0.466,0.4927,0.5786,0.6287,0.6721,0.7129,0.7554,0.7948,0.8321,0.8459,0.8526,0.8213,0.7217,0.6972,0.6918,0.6767,0.6241,0.5442
0.4921,0.4778,0.4556,0.4519,0.4316,0.4212,0.421,0.4858,0.5717,0.6552,0.6986,0.7522,0.81,0.8722,0.9204,0.9266,0.9556,0.9161,0.8177,0.7676,0.7745,0.7335,0.6743,0.5746
0.5982,0.5556,0.4962,0.4998,0.4913,0.5281,0.5988,0.6136,0.7631,0.8251,0.9124,1.035,1.2381,1.2944,1.2991,1.361,1.3162,1.2506,1.1672,1.1097,0.9286,0.922,0.7947,0.7394
0.8063,0.6893,0.6091,0.6382,0.6149,0.6492,0.6706,0.7782,0.8492,0.8716,1.061,1.0916,1.3346,1.422,1.4469,1.4442,1.3865,1.2412,1.1968,1.1706,0.9859,0.8811,0.741,0.8556
0.7418,0.6026,0.5073,0.4946,0.4885,0.5059,0.5535,0.5942,0.6904,0.7627,0.8837,0.9649,1.2622,1.3541,1.4424,1.4245,1.4123,1.3875,1.2389,1.0876,0.8644,0.804,0.7597,0.7507
0.6372,0.5383,0.4927,0.4819,0.4745,0.4919,0.4999,0.5764,0.6721,0.7192,0.8232,0.8713,1.0593,1.1095,1.1676,1.2014,1.1819,1.1608,1.028,0.948,0.7709,0.7532,0.7063,0.6913
0.5583,0.5022,0.4809,0.4619,0.4641,0.4882,0.4961,0.5376,0.614,0.6904,0.773,0.8084,0.9992,1.0085,1.0312,1.0165,0.9836,0.9492,0.9067,0.8187,0.6515,0.6457,0.6265,0.6128
0.5487,0.4923,0.4873,0.4652,0.4526,0.4714,0.4458,0.4189,0.4977,0.5882,0.6421,0.6791,0.6869,0.6725,0.6768,0.6895,0.6796,0.6719,0.6431,0.603,0.6271,0.6186,0.5624,0.53
0.5383,0.4844,0.4713,0.4433,0.4283,0.4139,0.3919,0.3856,0.4489,0.5353,0.5987,0.6619,0.6756,0.6729,0.6861,0.6772,0.6821,0.6736,0.6729,0.6558,0.6752,0.6711,0.5679,0.4998
0.4915,0.4525,0.4366,0.4304,0.4273,0.4624,0.4969,0.5708,0.6252,0.6967,0.737,0.7605,1.008,1.0111,1.0685,1.0683,1.0595,1.0022,0.9448,0.8762,0.7048,0.689,0.6406,0.6181
0.5599,0.4844,0.4766,0.481,0.475,0.4837,0.532,0.5995,0.6393,0.7082,0.7658,0.8087,1.0246,1.0856,1.1222,1.1507,1.152,1.0758,1.0247,0.9225,0.7395,0.7508,0.681,0.6526
0.5937,0.4828,0.4719,0.4684,0.4652,0.4724,0.5004,0.5869,0.6377,0.6857,0.7926,0.828,1.1064,1.1693,1.1939,1.1778,1.1483,1.1037,1.1043,0.9988,0.813,0.7378,0.6946,0.6686
0.6257,0.5382,0.5079,0.4953,0.4949,0.5015,0.5499,0.6408,0.6929,0.7455,0.8713,0.9256,1.1779,1.2265,1.2545,1.2519,1.2298,1.1478,1.0875,1.0431,0.8553,0.824,0.7866,0.7307
0.6972,0.6166,0.5746,0.5419,0.5339,0.57,0.6339,0.6793,0.7077,0.7409,0.9097,0.9681,1.1705,1.2424,1.2707,1.2337,1.2288,1.1485,1.1142,1.0755,0.8831,0.8219,0.783,0.7548
0.6831,0.5798,0.5582,0.5312,0.5286,0.5245,0.5201,0.577,0.6668,0.6983,0.7557,0.8416,0.9144,0.9437,1.0153,1.0084,1.0154,0.9593,0.8891,0.827,0.8138,0.7749,0.7077,0.7031
0.6135,0.5306,0.4977,0.4963,0.4953,0.4885,0.4582,0.5471,0.6383,0.7137,0.8166,0.8696,0.9229,0.9557,0.9692,1.0189,1.0189,1.0029,0.989,0.9511,0.9033,0.9004,0.722,0.7484
0.679,0.5665,0.512,0.502,0.5023,0.5283,0.5891,0.7767,0.8456,0.9735,1.194,1.3401,1.5561,1.582,1.348,1.2265,1.1113,1.008,1.1538,1.3212,1.147,1.0523,0.9135,0.8551
0.7698,0.6777,0.5992,0.5765,0.5699,0.6142,0.6498,0.7593,0.8233,0.9918,1.2608,1.4716,1.5357,1.5492,1.4542,1.5044,1.4257,1.3285,1.376,1.5047,1.3833,1.1953,0.9089,0.8739
0.7929,0.7653,0.6521,0.615,0.6173,0.6524,0.7513,0.8164,0.9183,1.0523,1.2402,1.5408,1.7146,1.8212,1.7745,1.773,1.7708,1.7076,1.5955,1.5515,1.3552,1.2264,1.0633,1.0238
0.8569,0.79,0.753,0.6457,0.6486,0.7651,0.7861,0.8389,0.8392,1.0654,1.2261,1.3019,1.4084,1.4273,1.4599,1.4771,1.4526,1.3933,1.2222,1.2188,1.0506,1.0012,0.977,0.9553
0.7738,0.7557,0.6696,0.6276,0.6282,0.6617,0.679,0.7543,0.7806,0.8552,1.0047,1.1619,1.3055,1.3314,1.3289,1.4547,1.3181,1.2702,1.2035,1.1528,0.9412,0.8112,0.8095,0.7369
0.7021,0.6695,0.5734,0.5629,0.5516,0.5515,0.5616,0.5905,0.6663,0.7412,0.7634,0.7842,0.8498,0.8745,0.8863,0.9129,0.8948,0.8499,0.8178,0.7654,0.7603,0.7606,0.7543,0.65
0.6021,0.5588,0.5276,0.517,0.5067,0.5144,0.4906,0.477,0.5651,0.6368,0.7328,0.7549,0.7976,0.8591,0.8835,0.8808,0.8764,0.844,0.7919,0.7724,0.7696,0.7641,0.7138,0.6285
0.5979,0.5667,0.5469,0.5156,0.5137,0.5574,0.5716,0.596,0.716,0.7718,0.835,0.9212,1.1139,1.176,1.1529,1.096,1.0973,1.0522,1.0281,1.0267,0.846,0.8134,0.7773,0.6959
0.5792,0.5593,0.5324,0.5328,0.5318,0.5696,0.5696,0.6041,0.6845,0.738,0.7747,0.8256,0.9709,1.0555,1.0673,1.0447,1.0263,1.0119,0.9416,0.9158,0.7798,0.7529,0.7208,0.6139
0.5392,0.5385,0.5186,0.5046,0.5051,0.5153,0.5448,0.6055,0.6532,0.7603,0.7773,0.7807,0.9442,0.952,1.0198,1.0387,1.0286,0.9725,0.9246,0.9098,0.7654,0.7631,0.6706,0.6026
0.5664,0.5558,0.528,0.5231,0.5202,0.5454,0.5488,0.6177,0.6466,0.7522,0.7701,0.8071,1.0081,1.039,1.0542,1.0827,1.0663,1.0147,0.9527,0.9243,0.7665,0.7601,0.6821,0.6001
0.5473,0.5033,0.5029,0.4753,0.4691,0.4973,0.5269,0.5541,0.5831,0.6702,0.7269,0.7712,0.9257,0.9476,0.9842,0.9852,0.9848,0.9356,0.8953,0.8536,0.723,0.6878,0.6175,0.5722
0.5561,0.4874,0.4659,0.4421,0.4296,0.4236,0.4262,0.4438,0.5265,0.5831,0.6231,0.6822,0.7005,0.7365,0.754,0.7547,0.757,0.7092,0.6912,0.6384,0.6572,0.6818,0.5771,0.5475
0.5086,0.4327,0.4163,0.4051,0.394,0.3877,0.3573,0.3981,0.4544,0.5493,0.5914,0.6546,0.6792,0.7264,0.7447,0.7545,0.7516,0.7523,0.7318,0.6838,0.7407,0.7179,0.5919,0.5155
0.6074,0.4973,0.4718,0.4525,0.4579,0.4911,0.54,0.6078,0.6799,0.7253,0.7755,0.7943,0.9741,0.9949,1.069,1.1126,1.136,1.0692,0.9847,0.9575,0.7962,0.7799,0.701,0.6465
0.6011,0.5666,0.5481,0.535,0.5338,0.5623,0.5625,0.6012,0.6899,0.7286,0.7566,0.8101,0.9835,1.0093,1.0543,1.0853,1.1135,1.0667,0.9481,0.9285,0.7746,0.7588,0.6901,0.6309
0.5471,0.5223,0.5036,0.4903,0.487,0.5071,0.5367,0.563,0.6083,0.6628,0.6966,0.7445,0.9051,0.935,0.9839,0.9848,0.9786,0.9583,0.9132,0.8856,0.7464,0.7088,0.6249,0.5619
0.5187,0.494,0.4805,0.4589,0.4544,0.4832,0.5122,0.5534,0.5991,0.6422,0.6782,0.7147,0.8733,0.9067,0.9267,0.9504,0.9702,0.9307,0.8784,0.8321,0.7036,0.6715,0.6033,0.5421
0.5257,0.4845,0.4736,0.4533,0.4539,0.4875,0.5232,0.5764,0.6276,0.6572,0.7164,0.7741,0.9242,0.9706,0.981,0.9977,1.0231,0.9502,0.9187,0.8889,0.765,0.7177,0.573,0.5862
0.5648,0.4994,0.4951,0.4837,0.4643,0.4553,0.4927,0.5182,0.5879,0.6412,0.7302,0.7728,0.779,0.8111,0.8071,0.8171,0.8289,0.7894,0.7762,0.7608,0.7686,0.7318,0.5908,0.5706
0.5656,0.5546,0.5586,0.5426,0.521,0.4971,0.4998,0.5063,0.5739,0.6304,0.6811,0.7193,0.7453,0.7597,0.7702,0.7698,0.7805,0.7844,0.766,0.7584,0.7695,0.7551,0.6542,0.575
0.5497,0.5311,0.5116,0.4914,0.4867,0.5406,0.5462,0.5915,0.6322,0.6646,0.7502,0.8017,0.96,1.0188,1.041,1.0444,1.0836,0.996,0.9362,0.9119,0.7788,0.763,0.6532,0.593
0.5492,0.5385,0.5221,0.4942,0.4962,0.5358,0.5497,0.5843,0.6539,0.6815,0.7626,0.7861,0.9609,0.9777,1.0127,1.0028,1.0221,1.0162,0.959,0.9178,0.7911,0.7639,0.6502,0.5696
0.5238,0.5236,0.4816,0.4553,0.4526,0.5118,0.5189,0.5668,0.6002,0.6325,0.6921,0.7335,0.8909,0.9106,0.9227,0.9326,0.9352,0.9221,0.8968,0.8508,0.7248,0.7083,0.5876,0.5452
0.5311,0.4823,0.454,0.4315,0.4252,0.4579,0.5332,0.5336,0.568,0.6075,0.6729,0.7165,0.8802,0.8862,0.9041,0.9246,0.9271,0.9156,0.8629,0.8344,0.7312,0.6828,0.5741,0.5437
0.5812,0.5265,0.499,0.4706,0.4808,0.5259,0.563,0.57,0.5905,0.6246,0.7191,0.7426,0.895,0.9062,0.9095,0.9218,0.9094,0.9134,0.8876,0.8295,0.7524,0.6923,0.5978,0.5898
0.5732,0.5588,0.5281,0.5074,0.5042,0.5016,0.4867,0.4184,0.5835,0.6464,0.6854,0.7696,0.7989,0.7714,0.7875,0.8155,0.8353,0.8021,0.7618,0.7536,0.7501,0.7501,0.6049,0.5693
0.5902,0.5502,0.5425,0.5169,0.503,0.4911,0.4882,0.4723,0.5464,0.597,0.6487,0.718,0.7629,0.7727,0.7908,0.8054,0.8252,0.815,0.813,0.7751,0.7866,0.7438,0.6104,0.5688
0.5456,0.5262,0.5155,0.4994,0.4965,0.5536,0.5588,0.5864,0.662,0.7163,0.7671,0.8082,0.9938,0.9878,1.0363,1.0343,1.0403,1.0129,0.9766,0.9267,0.8307,0.7837,0.6495,0.6021
0.5624,0.5451,0.518,0.5078,0.4987,0.5422,0.5905,0.6193,0.6785,0.7307,0.7635,0.7822,0.9463,0.9543,1.0007,1.0148,1.0023,0.9919,0.9407,0.9044,0.7818,0.762,0.6913,0.6047
0.5477,0.5396,0.4947,0.4888,0.4772,0.521,0.5506,0.6524,0.4593,0.5715,0.5806,0.5828,0.7696,0.7941,0.85,0.815,0.7907,0.7997,0.7292,0.7211,0.5134,0.6991,0.6289,0.5666
0.495,0.4401,0.4206,0.4052,0.4101,0.4388,0.4947,0.5696,0.6217,0.6894,0.7104,0.7291,0.8751,0.8803,0.8842,0.875,0.8703,0.8687,0.8456,0.8213,0.7338,0.6698,0.5644,0.5005
0.4596,0.4011,0.3734,0.3691,0.3688,0.3978,0.4808,0.5057,0.5757,0.6086,0.6612,0.6663,0.843,0.8437,0.861,0.8472,0.8307,0.8276,0.7952,0.7785,0.6532,0.6079,0.532,0.4808
0.4156,0.379,0.3583,0.3388,0.3374,0.3393,0.3667,0.3432,0.403,0.4858,0.5415,0.5831,0.5734,0.5897,0.5877,0.5831,0.5744,0.5697,0.5415,0.5452,0.5936,0.5477,0.4822,0.4231
0.4449,0.3975,0.3804,0.3615,0.3562,0.3433,0.3439,0.3524,0.432,0.4651,0.4885,0.5318,0.5341,0.5331,0.5326,0.5322,0.5372,0.548,0.5314,0.5694,0.5804,0.5328,0.4961,0.4725
0.4748,0.4293,0.3922,0.3735,0.3679,0.3573,0.3787,0.3659,0.4378,0.4739,0.4975,0.5307,0.5543,0.5473,0.5367,0.5264,0.5464,0.5567,0.5434,0.5957,0.619,0.5714,0.5061,0.4798
0.4364,0.3984,0.3871,0.3874,0.388,0.4119,0.4609,0.5062,0.5139,0.5605,0.6362,0.6688,0.8403,0.844,0.8449,0.8455,0.8446,0.8332,0.7619,0.767,0.6046,0.5682,0.4993,0.469
0.4071,0.3825,0.3527,0.3502,0.358,0.4062,0.4868,0.4915,0.5139,0.5695,0.6058,0.6556,0.8276,0.8175,0.8127,0.8127,0.809,0.8037,0.75,0.7635,0.6117,0.5724,0.4874,0.4556
0.3916,0.3652,0.3549,0.3431,0.343,0.3848,0.4921,0.4994,0.5336,0.6032,0.6338,0.6562,0.8363,0.8343,0.8376,0.8251,0.8284,0.8053,0.7683,0.7579,0.612,0.5787,0.4916,0.4526
0.427,0.3947,0.3803,0.3677,0.3674,0.4178,0.4943,0.5157,0.5527,0.592,0.6387,0.6771,0.8436,0.8403,0.8433,0.8338,0.8228,0.8096,0.7826,0.7802,0.6303,0.5954,0.5227,0.4908
0.4673,0.4492,0.4228,0.4126,0.4124,0.401,0.4303,0.4272,0.5239,0.6041,0.6216,0.6564,0.6756,0.6712,0.6606,0.6467,0.6684,0.6629,0.6429,0.6661,0.6665,0.6384,0.5389,0.4898
0.4705,0.4392,0.3944,0.3779,0.3769,0.3765,0.3762,0.3953,0.4504,0.5083,0.5467,0.5755,0.5762,0.5685,0.5474,0.5601,0.5831,0.5831,0.5831,0.6265,0.6442,0.6011,0.5001,0.4819
0.4517,0.4103,0.405,0.3857,0.3899,0.4453,0.5101,0.5277,0.599,0.6113,0.6228,0.6428,0.8235,0.8331,0.8203,0.8117,0.8094,0.785,0.7577,0.7775,0.6204,0.6027,0.5313,0.4768
0.4361,0.4008,0.3874,0.3814,0.3876,0.4332,0.4945,0.5595,0.6009,0.629,0.6385,0.6527,0.7971,0.8286,0.8148,0.8066,0.7883,0.8,0.758,0.7642,0.6114,0.5838,0.5256,0.457
0.3937,0.3762,0.3614,0.3524,0.3589,0.4058,0.5006,0.5369,0.5684,0.6004,0.6238,0.6269,0.7891,0.7996,0.7876,0.7929,0.7952,0.7913,0.7641,0.8092,0.6461,0.565,0.5124,0.4602
0.3855,0.3646,0.3476,0.3436,0.3485,0.387,0.4972,0.5405,0.5622,0.5994,0.6047,0.6079,0.7704,0.7751,0.7701,0.7691,0.7696,0.7506,0.7423,0.7895,0.6149,0.5538,0.4928,0.4417
0.4211,0.4001,0.3896,0.3845,0.3884,0.4328,0.5062,0.5934,0.6286,0.6611,0.6556,0.6485,0.8123,0.8099,0.8088,0.8036,0.8059,0.7945,0.7775,0.802,0.6305,0.5846,0.5147,0.4789
